 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
 Linear_velocity 0 Angular_velocity 0
